ID,Date,Amount
13425,20161122,105.93
13425,20170529,70.33
13425,20170620,52.63
13427,20160217,31.53
13427,20161004,16.99
13427,20161216,12.49
13435,20160217,27.13
13435,20160825,13.97
13435,20160826,27.93
13435,20161207,53.97
13435,20161212,9.49
13435,20170119,54.95
13435,20170228,14.49
13444,20160217,145.74
13458,20160217,22.99
13458,20160316,50.84
13458,20160413,23.99
13458,20160601,25.32
13458,20160926,24.98
1425,20160218,17.3
9651,20160218,493.91
12380,20160218,23.94
13304,20160218,140.93
13314,20160218,52.97
13314,20160526,26.73
13314,20160719,41.74
13476,20160218,16.76
13480,20160218,27.94
13480,20160914,36.97
13488,20160218,106.18
13489,20160218,14.96
13489,20160624,16.36
13504,20160218,44.28
13504,20160314,246.51
13504,20160415,99.56
13508,20160218,126.37
13526,20160218,50.97
13535,20160218,13.97
13535,20160430,14.79
13535,20170510,12.72
13547,20160218,20.55
13559,20160218,41.9
13567,20160218,55.07
13567,20160318,23.74
13567,20160512,29.75
13567,20161029,38.97
13567,20170604,31.98
13571,20160218,62.44
13571,20160423,26.73
13580,20160218,36.73
13598,20160218,32.72
13614,20160218,27.28
13614,20160318,13.97
13614,20160324,14.96
13614,20160403,29.58
13616,20160218,29.98
13629,20160218,13.97
13648,20160218,29.27
13663,20160218,86.11
13679,20160218,29.98
13698,20160218,35.77
13701,20160218,26.56
13701,20160701,11.97
13701,20170623,22.98
13709,20160218,24.98
13709,20160911,23.49
13709,20161008,2.99
13709,20161207,22.98
13709,20170106,24.98
13709,20170617,27.98
13710,20160218,36.54
13710,20160305,13.97
13710,20160520,74.29
13710,20160803,34.52
13710,20160803,14.96
13710,20161227,15.49
13710,20170321,39.75
13710,20170501,29.36
13719,20160218,54.77
13719,20160526,11.77
13719,20160827,54.5
13719,20161119,25.48
13719,20170126,21.98
13726,20160218,24.99
13739,20160218,11.77
13751,20160218,5.78
13764,20160218,15.3
13764,20160322,15.3
7606,20160219,50.94
12702,20160219,12.49
12702,20160219,28.74
13771,20160219,15.36
13786,20160219,19.99
13786,20160308,13.97
13786,20160413,14.96
13786,20160706,29.33
13786,20160911,24.97
13786,20161113,38.97
13794,20160219,29.58
13802,20160219,11.77
13802,20160302,44.11
13811,20160219,13.97
13811,20160220,12.77
13811,20160227,42.31
13811,20160314,6.79
13829,20160219,11.77
13844,20160219,19.99
13857,20160219,29.73
13857,20161209,50.46
13857,20170121,70.96
13869,20160219,26.14
13883,20160219,12.79
13898,20160219,13.97
13901,20160219,33.72
13901,20160914,12.99
13901,20160921,31.49
13901,20160922,11.49
13901,20161002,25.48
13901,20170114,37.48
13901,20170128,48.51
13901,20170206,11.02
13902,20160219,14.79
13902,20160804,71.62
13902,20170302,88.44
13902,20170609,48.46
13917,20160219,20.97
13924,20160219,29.48
13924,20160226,14.37
13938,20160219,50.28
13938,20160921,41.47
13938,20161211,12.49
13938,20161211,22.99
13938,20170227,26.75
13938,20170616,28.49
13939,20160219,31.99
13939,20160222,15.36
13939,20160508,35.99
13941,20160219,13.97
13941,20161002,39.97
13954,20160219,11.77
13954,20160515,14.37
13954,20160808,45.1
13954,20161113,27.98
13954,20170427,27.48
13954,20170610,3.49
13959,20160219,33.51
13959,20161102,152.89
13959,20170328,66.95
13978,20160219,15.36
13978,20161113,11.49
13995,20160219,26
14006,20160219,27.73
14006,20160517,14.96
14006,20160620,40.7
14006,20160818,48.68
14006,20161106,41.47
14006,20170210,22.98
14006,20170501,36.47
14006,20170524,11.49
14013,20160219,14.79
14021,20160219,11.77
14021,20160921,12.99
14029,20160219,37.97
14045,20160219,14.37
14045,20160704,11.77
14050,20160219,14.37
6242,20160220,218.49
6242,20160302,120.47
6242,20160304,13.97
6242,20160305,44.73
6242,20160405,59.48
6242,20160626,60.56
6242,20160629,33.74
6242,20160708,42.15
6242,20160810,112.14
6242,20160922,65.44
6242,20161015,85.42
6242,20161021,37.47
6242,20161215,12.99
6242,20161229,80.95
6242,20170101,13.99
6242,20170110,38.49
13454,20160220,28.93
14066,20160220,13.97
14069,20160220,12.49
14069,20160323,62.58
14069,20160403,29.92
14069,20160415,14.37
14069,20160420,106.32
14069,20170205,42.36
14088,20160220,15.96
14092,20160220,9.97
14092,20160427,11.77
14092,20160803,26.14
14111,20160220,16.7
14112,20160220,42.31
14112,20160502,19.95
14112,20160531,29.92
14112,20160603,27.73
14112,20160628,28.34
14112,20160821,12.97
14112,20161004,22.98
14112,20161011,61.95
14112,20161109,44.97
14112,20170125,69.88
14112,20170317,9.49
14112,20170417,14.99
14112,20170612,46.53
14131,20160220,15.36
14148,20160220,27.71
14162,20160220,28.34
14162,20160329,27.94
14168,20160220,13.97
14187,20160220,27.99
14206,20160220,14.9
14206,20160731,5.78
14211,20160220,33.8
14222,20160220,81.96
14223,20160220,15.9
14223,20160508,29.92
14223,20160513,38.5
14223,20170415,9.49
14243,20160220,12.99
14243,20161110,15.49
14259,20160220,10.99
14277,20160220,58.28
14294,20160220,11.77
14313,20160220,15.76
14314,20160220,107.13
14314,20160222,18.76
14314,20160302,19.99
14314,20160816,70.83
14314,20160920,35.97
14314,20170101,3.49
14314,20170305,62.96
14314,20170323,54.97
14314,20170627,51.36
14315,20160220,21.56
14315,20160327,42.1
14315,20161022,22.49
14315,20170318,18.98
14315,20170530,37.65
14331,20160220,16.99
10324,20160221,72.5
14093,20160221,21.56
14093,20160228,21.74
14342,20160221,23.54
14342,20160223,20.54
14342,20160404,37.51
14342,20160418,14.96
14342,20160602,29.42
14342,20160731,11.56
14353,20160221,24.37
14366,20160221,12.49
14382,20160221,35.31
14390,20160221,67.7
14390,20160415,93.84
14401,20160221,28.34
14417,20160221,37.51
14417,20160510,25.54
14417,20161022,39.47
14417,20170604,15.49
14418,20160221,11.77
14438,20160221,27.94
14438,20160418,15.36
14439,20160221,15.96
14441,20160221,21.74
14441,20160408,23.94
14456,20160221,14.99
14474,20160221,12.49
14489,20160221,14.79
14501,20160221,35.99
14503,20160221,13.97
14503,20160227,29.37
14519,20160221,9.97
14519,20160325,9.99
14519,20160713,15.96
14519,20160906,10.77
14519,20161127,11.49
14519,20161130,27.99
14519,20161212,12.99
14520,20160221,14.99
14539,20160221,11.77
14548,20160221,20.78
14548,20160307,15.96
14548,20160530,8.97
14554,20160221,9.98
14568,20160221,14.79
14568,20160226,15.36
14568,20160308,13.97
14568,20160316,17.9
14568,20160409,14.96
14568,20160429,41.31
14568,20160515,12.25
14568,20160603,15.36
14568,20160610,15.36
14568,20160614,19.77
14568,20160624,13.97
14568,20160729,22.15
14568,20160906,15.36
14568,20160914,26.98
14568,20160921,21.49
14568,20161110,15.49
14568,20161208,62.96
14568,20170111,9.49
14568,20170201,11.99
14568,20170205,15.49
14568,20170308,29.99
14569,20160221,179.71
14569,20160319,151.77
14569,20160324,23.99
14569,20160401,42.13
14569,20160619,151.77
14569,20161023,65.99
14569,20161211,54.96
14569,20170118,25.48
14569,20170207,61.99
14576,20160222,12.77
14593,20160222,29.98
14614,20160222,12.49
14632,20160222,11.77
14632,20170429,44.74
14632,20170430,57.47
14632,20170514,57.85
14632,20170608,41.4
14647,20160222,14.37
14660,20160222,17.76
14673,20160222,15.36
14673,20160306,19.95
14673,20160921,2.99
14673,20161010,28.98
14673,20161119,9.49
14673,20161205,25.98
14674,20160222,41.1
14688,20160222,8.97
14688,20170321,24.46
14694,20160222,9.77
14694,20160408,5.98
14694,20160814,14.79
14694,20170511,91.94
14706,20160222,11.77
14706,20160222,11.77
14709,20160222,35.94
14709,20160406,43.55
14709,20160518,14.96
14709,20160703,22.77
14728,20160222,100.59
14742,20160222,12.77
14742,20160310,29.99
14742,20160407,9.98
14743,20160222,22.7
14757,20160222,18.54
14764,20160222,19.77
14764,20160304,14.96
14764,20170302,50.05
14764,20170307,57.74
14770,20160222,13.97
14770,20160902,12.25
14770,20161124,15.49
14774,20160222,49.37
14774,20160223,10.77
14774,20160223,12.97
14774,20160302,29.13
14774,20160417,16.36
14774,20160501,42.13
14774,20160522,31.31
14774,20160709,27.76
14774,20170203,21.49
14777,20160222,17.76
14777,20160824,13.97
14777,20170208,17.99
14785,20160222,47.68
14785,20160321,45.07
14785,20160420,42.3
14785,20160504,43.3
14785,20160519,20.74
14785,20160531,29.33
14785,20160629,43.7
14792,20160222,79.94
14792,20170511,26.99
14792,20170611,9.99
14796,20160222,29.33
14796,20160313,14.96
14796,20161124,38.47
14796,20161128,33.96
14801,20160222,41.99
14801,20160311,14.37
14801,20160415,11.77
14810,20160222,53.46
14810,20170305,40.46
14810,20170501,27.48
14828,20160222,38.34
14836,20160222,13.99
14836,20160702,27.94
14836,20160730,45.68
14836,20170405,34.47
14836,20170622,28.47
14838,20160222,47.08
14838,20160730,78.52
14838,20170603,24.48
14845,20160222,33.14
14856,20160222,38.31
14856,20160630,13.77
14856,20160722,50.27
14857,20160222,12.77
14857,20160928,15.49
14857,20161004,35.98
14857,20161005,13.99
14862,20160222,42.9
11326,20160223,55.07
11326,20160501,29.99
11326,20161111,88.93
11326,20161222,99.92
11326,20170308,104.2
14877,20160223,42.13
14880,20160223,25.34
14880,20160503,26.54
14880,20160720,27.94
14891,20160223,21.54
14908,20160223,10.77
14918,20160223,21.54
14918,20160417,24.74
14918,20160430,33.96
14918,20160625,28.13
14918,20161127,9.49
14929,20160223,39.93
14929,20170409,20.98
14946,20160223,25.34
14963,20160223,11.77
14976,20160223,17.76
14988,20160223,11.77
15003,20160223,506.97
15025,20160223,4.79
15025,20170306,12.58
15025,20170412,7.69
15042,20160223,22.75
15042,20160303,15.36
15042,20160408,58.07
15042,20160408,17.76
15042,20160408,14.37
15042,20160418,58.07
15042,20160526,12.25
15042,20161209,15.49
15046,20160223,19.99
15057,20160223,49.97
15057,20160303,36.97
15057,20160423,39.95
15057,20160711,29.32
15057,20160714,23.54
15057,20170311,11.88
15060,20160223,6.79
15061,20160223,11.77
15061,20160406,28.74
15061,20170212,14.49
15061,20170329,49.45
15078,20160223,29.73
15093,20160223,10.78
15105,20160223,140.68
15105,20160225,43.51
15105,20160305,57.87
15105,20160410,85.21
15105,20160603,114.73
15105,20160915,134.9
15105,20161005,120.42
15105,20170216,253.09
15105,20170504,215.32
15131,20160223,11.77
15142,20160223,122.33
15142,20160324,100.96
15142,20160830,58.66
15142,20170424,29.49
15147,20160223,29.92
15147,20170626,30.98
4635,20160224,39.54
4635,20160624,19.77
4635,20170221,114.1
4635,20170226,44.08
5047,20160224,32.33
8957,20160224,90.37
8957,20160327,29.33
8957,20160421,26.73
8957,20160603,17.73
8957,20160706,24.14
8957,20160831,26.73
8957,20161221,44.97
8957,20170227,23.76
8957,20170302,15.49
8957,20170311,21.37
8957,20170325,24.48
11673,20160224,15.36
13108,20160224,34.6
13108,20160312,17.3
13736,20160224,46.08
13736,20160814,56.46
13736,20160827,51.62
13736,20170417,88.14
13813,20160224,42.49
14208,20160224,101.76
14208,20160403,121.15
14208,20160521,66.44
14208,20161027,53.96
14208,20161121,96.46
14208,20170107,163.9
14208,20170113,9.99
14208,20170403,53.96
14689,20160224,11.77
14689,20160226,17.3
14689,20160708,14.96
14769,20160224,29.92
15165,20160224,51.43
15189,20160224,24.73
15189,20160621,11.77
15189,20170515,11.49
15189,20170603,37.99
15191,20160224,38.99
15204,20160224,12.97
15222,20160224,30.72
15239,20160224,43.35
15256,20160224,13.97
15272,20160224,27.94
15273,20160224,14.37
15273,20160826,52.87
15286,20160224,25.77
15286,20160316,28.34
15286,20160331,29.33
15291,20160224,15.36
15306,20160224,11.77
15306,20170203,9.49
15306,20170510,26.98
15322,20160224,19.77
15343,20160224,61.25
15350,20160224,40.1
15350,20160309,15.76
15350,20160421,34.33
15350,20160729,50.1
15361,20160224,14.96
15361,20170529,29.99
15361,20170611,12.99
15373,20160224,25.14
15373,20160331,31.52
15373,20160601,15.76
15373,20160630,31.52
15373,20160728,9.79
15387,20160224,32.32
15394,20160224,20.97
15394,20160310,13.97
15405,20160224,19.99
15422,20160224,12.79
15423,20160224,19.97
15423,20160714,23.88
15423,20160820,121.05
15423,20160824,146.37
15423,20161109,54.47
15423,20161112,120.43
15423,20161217,15.49
15423,20170425,65.89
15423,20170531,76.53
15423,20170628,25.48
15431,20160224,35.31
15431,20160318,49.27
15442,20160224,56.29
15457,20160224,59.25
15457,20160428,111.53
15457,20160819,89.17
15457,20161106,25.98
15457,20170330,77.64
15474,20160224,5.78
15477,20160224,9.98
15477,20160320,23.95
15477,20160324,9.77
12929,20160225,23.54
12929,20160509,31.13
15112,20160225,13.97
15460,20160225,21.28
15460,20170331,73.42
15499,20160225,9.98
15499,20160225,27.28
15518,20160225,77.04
15518,20160401,73.81
15518,20160421,83.44
15518,20160430,84.64
15518,20160708,89.43
15518,20161028,110.97
15518,20170501,68.95
15518,20170529,59.47
15520,20160225,12.77
15535,20160225,19.99
15535,20170529,59.46
15560,20160225,14.96
15562,20160225,11.77
15562,20160228,65.85
15562,20160329,58.25
15562,20160609,28.34
15562,20160611,25.14
15562,20160702,11.77
15562,20160705,10.77
15562,20160711,24.14
15562,20160721,35.31
15562,20160722,57.19
15562,20160724,51.11
15562,20160724,84.01
15562,20160724,57.45
15562,20160726,23.54
15562,20160730,23.54
15562,20160730,64.48
15562,20160802,43.3
15562,20160808,75.44
15562,20160810,25.74
15562,20160812,26.14
15562,20160818,28.3
15562,20160820,29.73
15562,20160822,9.97
15562,20160906,30.31
15562,20160910,11.49
15562,20160914,26.48
15562,20160916,21.49
15562,20160917,14.99
15562,20160917,17.49
15562,20160921,28.48
15562,20160929,28.98
15562,20161015,11.49
15562,20161021,14.99
15562,20161024,38.47
15562,20161030,17.99
15562,20161107,14.49
15562,20161115,9.49
15562,20161213,50.96
15562,20161221,12.99
15562,20170121,22.98
15562,20170130,35.97
15562,20170302,37.98
15562,20170426,14.42
15562,20170510,26.98
15562,20170526,92.94
15562,20170610,26.98
15572,20160225,30.13
15572,20160927,11.49
15583,20160225,129.82
15583,20160311,15.36
15583,20160326,28.34
15583,20160402,38.71
15583,20160413,37.53
15583,20160416,55.07
15583,20160416,54.75
15583,20160827,15.36
15583,20161007,9.49
15586,20160225,11.58
15599,20160225,14.37
15622,20160225,26.67
15622,20160424,14.9
15631,20160225,59.69
15648,20160225,14.96
15664,20160225,36.37
15674,20160225,23.98
15674,20160906,11.77
15674,20160927,23.48
15674,20161203,26.98
15674,20170307,26.48
15681,20160225,11.77
15696,20160225,14.37
15696,20161022,12.99
15711,20160225,11.77
15714,20160225,46.08
15714,20160304,35.31
15714,20160304,49.54
15714,20160308,51.48
15725,20160225,14.37
15739,20160225,27.13
15743,20160225,11.77
15743,20160627,26.94
15750,20160225,28.74
15750,20160421,15.99
15750,20160713,29.92
15750,20170119,11.88
15750,20170223,45.47
15750,20170404,13.99
15750,20170627,51.08
15760,20160225,11.99
15765,20160225,31.76
15765,20160918,2.99
15765,20160918,7.49
15780,20160225,9.77
15793,20160225,30.99
15813,20160225,37.47
3041,20160226,32.76
3041,20160308,14.96
3041,20160321,29.99
3041,20160324,26.14
3041,20160324,14.96
3041,20160409,14.96
3041,20160430,5.78
3041,20160518,24.95
3041,20160527,17.76
3041,20160614,7.13
3041,20160616,14.96
3041,20160705,13.97
3041,20160726,12.55
3041,20160809,28.13
3041,20160824,15.56
3041,20160923,11.99
3041,20161019,27.98
3041,20161026,39.98
3041,20161124,17.99
3041,20170208,12.99
3041,20170415,11.88
3041,20170419,28.49
3041,20170422,38.99
3041,20170618,12.99
3041,20170619,39.49
12325,20160226,64.74
13177,20160226,11.77
13177,20160317,14.79
13177,20170124,11.49
13970,20160226,65.04
14379,20160226,97.63
14379,20160326,9.98
14379,20160403,25.15
14502,20160226,30.32
14502,20160402,37.73
14502,20160508,36.5
14502,20160529,29.33
14502,20160823,14.37
14502,20161230,35.48
14502,20170523,11.88
15823,20160226,17
15827,20160226,14.96
15827,20160317,11.77
15838,20160226,105.61
15838,20160326,51.11
15838,20160514,51.11
15838,20160701,70.62
15838,20160724,37.14
15838,20160827,122.37
15838,20160919,70.46
15839,20160226,11.77
15839,20160226,25
15856,20160226,24.26
15856,20161111,25.48
15861,20160226,39.11
15861,20160227,15.36
15878,20160226,14.96
15878,20160318,11.97
15878,20160425,13.77
15878,20160827,21
15878,20161024,11.49
15878,20161112,11.49
15878,20170517,29.48
15880,20160226,19.77
15880,20160313,13.97
15880,20170408,12.58
15883,20160226,14.96
15902,20160226,10.77
15902,20170309,11.49
15914,20160226,14.96
15914,20161121,18.49
15927,20160226,9.98
15930,20160226,34.71
15930,20160620,50.48
15930,20161029,22.98
15930,20161116,11.49
15930,20170406,14.99
15933,20160226,11.77
15933,20160314,11.97
15948,20160226,17.36
15953,20160226,421.73
15953,20160306,54.97
15953,20160318,17.9
15953,20160320,34.98
15953,20160327,179.91
15953,20160330,179.88
15953,20160330,12.77
15953,20160406,149.92
15953,20160416,119.94
15953,20160915,189.39
15953,20161009,56.47
15953,20170511,57.46
15953,20170528,53.47
15953,20170623,19.49
15963,20160226,15.36
15979,20160226,5.96
15997,20160226,21.97
16011,20160226,14.96
16024,20160226,5.78
16041,20160226,13.97
16042,20160226,10.77
16042,20160227,14.96
16042,20160822,10.97
16042,20160826,27.73
16042,20161028,34.48
16058,20160226,55.97
16073,20160226,56.5
16073,20160405,27.34
16075,20160226,11.77
16087,20160226,15.36
16091,20160226,29.66
16091,20160309,15.96
16091,20160621,12.25
16091,20160926,38.97
16091,20161021,42.97
16091,20170206,11.49
16091,20170218,12.99
16108,20160226,11.77
16108,20161011,35.97
16108,20170119,24.48
16112,20160226,14.37
16112,20160306,14.37
8990,20160227,27.53
8990,20160513,7.98
14056,20160227,20.99
14056,20160320,20.99
15511,20160227,16.96
15511,20160731,29.92
15728,20160227,17.88
15867,20160227,100.42
15867,20160326,16.36
15929,20160227,40.05
15929,20160304,14.96
15929,20160306,13.97
15929,20160425,12.77
15929,20160428,14.96
15929,20160430,12.77
15929,20160513,14.37
15929,20160516,14.96
15929,20160516,32.45
15929,20160519,32.45
15929,20160522,56.46
15929,20161003,81.96
15929,20161025,71.45
15929,20161027,64.45
15929,20170416,168.15
16131,20160227,13.97
16146,20160227,17.9
16154,20160227,29.33
16154,20160419,14.96
16154,20160611,27.94
16154,20160831,41.69
16154,20161205,14.49
16164,20160227,44.98
16164,20161130,57.96
16178,20160227,26.74
16189,20160227,29.13
16208,20160227,46.68
16217,20160227,38.51
16217,20160421,26.74
16226,20160227,13.97
16243,20160227,13.97
16261,20160227,15.96
16273,20160227,10.78
16285,20160227,9.97
16285,20160313,9.97
16293,20160227,40.11
16307,20160227,28.93
16307,20160319,15.36
16307,20160327,29.92
16309,20160227,11.77
16309,20161207,53.96
16319,20160227,52.1
16319,20160308,37.91
16319,20160405,54.9
16319,20160414,52.51
16319,20160719,91.88
16319,20161204,80.94
16319,20170511,57.85
16324,20160227,64.92
16324,20160821,186.26
16327,20160227,12.49
16348,20160227,31.05
16365,20160227,11.77
16365,20170415,24.87
16386,20160227,20.54
16402,20160227,13.97
16417,20160227,24.13
16432,20160227,70.14
16432,20160302,104.96
16432,20160727,69.96
16433,20160227,10.77
16445,20160227,15.96
16445,20160819,14.96
16445,20170621,26.48
16447,20160227,11.77
16447,20160927,12.99
16447,20161004,6.49
16447,20170317,23.07
16447,20170404,27.48
4762,20160228,12.77
4762,20160611,12.77
14698,20160228,28.52
16329,20160228,19.99
16329,20160307,23.99
16329,20160514,14.79
16329,20160701,26.13
16362,20160228,13.97
16362,20160313,14.37
16362,20160411,14.96
16451,20160228,50.68
16465,20160228,264.63
16465,20160228,132.32
16465,20160307,27.77
16465,20160910,14.49
16466,20160228,16.36
16466,20160613,61.67
16466,20160623,15.36
16466,20160727,65.8
16466,20160730,39.5
16466,20160915,17.49
16466,20161214,38.98
16466,20170114,57.48
16466,20170430,25.98
16466,20170430,86.94
16470,20160228,100.34
16487,20160228,12.9
16487,20160624,15.96
16487,20170208,33.97
16491,20160228,80.31
16507,20160228,19.96
16514,20160228,11.77
16514,20160312,10.77
16521,20160228,26.77
16521,20160228,13.99
16521,20160828,19.55
16521,20170609,29.98
16525,20160228,37.51
16543,20160228,37.51
16543,20170307,25.87
16543,20170307,12.99
16543,20170313,64.46
16543,20170315,11.88
16543,20170501,21.49
16543,20170512,21.49
16557,20160228,49.7
16571,20160228,35.78
16588,20160228,11.77
16588,20160323,48.36
16588,20161224,34.47
16593,20160228,52.27
16607,20160228,8.79
16607,20160414,42.1
16607,20160702,10.77
16607,20160807,37.51
16607,20160811,25.74
16607,20160828,27.93
16607,20161009,19.98
16607,20161030,43.47
16607,20161107,23.98
16607,20161122,59.96
16607,20161217,30.98
16607,20170113,56.95
16607,20170130,50.97
16607,20170313,59.95
16607,20170521,17.98
16607,20170601,30.97
16613,20160228,14.37
16613,20160913,60.44
16614,20160228,28.93
16614,20161002,19.98
16614,20161013,35.97
16614,20161105,41.97
16618,20160228,5.99
16618,20160409,12.49
16646,20160228,11.77
16660,20160228,9.97
16660,20160306,13.54
16660,20160603,11.77
16660,20160728,96.49
16660,20160728,21.74
16660,20160903,13.97
16660,20161013,12.99
16660,20161209,13.99
16660,20161219,9.49
16660,20161224,23.98
16660,20170116,24.47
16660,20170306,25.98
16660,20170408,11.49
16660,20170501,25.57
16660,20170611,48.05
16662,20160228,23.74
16677,20160228,55.65
16693,20160228,7.98
16713,20160228,13.97
16727,20160228,10.77
2427,20160301,11.77
2427,20160504,13.97
2427,20160519,10.77
2427,20160615,42.31
2427,20160731,42.31
2427,20161026,80.94
10533,20160301,15.36
10533,20160301,10.77
10533,20160301,9.97
10533,20160505,11.77
10533,20160505,15.36
10533,20160505,9.97
10533,20160512,41.69
10533,20160529,45.29
10533,20161205,203.85
10533,20170109,9.49
10533,20170326,14.98
16745,20160301,18.36
16761,20160301,37.31
16779,20160301,83.2
16790,20160301,12.77
16790,20160630,33.86
16799,20160301,17.3
16799,20170506,15.49
16810,20160301,36.94
16810,20160324,38.31
16814,20160301,33.53
16814,20170218,34.97
16815,20160301,40.5
16815,20160402,28.93
16815,20160502,11.77
16815,20161216,25.98
16815,20170131,41.97
16830,20160301,33.27
16845,20160301,25.54
16862,20160301,12.49
16871,20160301,8.77
16871,20160309,9.77
16871,20160819,15.36
16889,20160301,22.54
16889,20160401,32.31
16889,20160504,29.33
16889,20160619,11.77
16889,20160725,21.37
16889,20161108,27.98
16889,20161117,5.49
16898,20160301,20.97
16910,20160301,15.76
16930,20160301,97.21
16942,20160301,15.36
16948,20160301,44.34
16948,20160610,29.93
16948,20160716,47.52
16957,20160301,21.99
16975,20160301,35.34
16992,20160301,22.74
17006,20160301,23.99
17006,20160627,14.96
17006,20161021,35.47
17006,20161202,56.45
17006,20170316,28.98
17006,20170323,45.97
17007,20160301,12.49
17020,20160301,30.76
17020,20160412,24.73
17020,20170314,26.87
17020,20170511,11.88
14750,20160302,32.33
14750,20160401,18.36
14750,20161125,18.99
16632,20160302,46.28
17029,20160302,63.69
17035,20160302,14.37
17035,20160302,15.36
17035,20160428,41.5
17035,20160603,10.77
17035,20160628,10.76
17035,20161130,39.47
17035,20170328,30.98
17035,20170619,34.97
17042,20160302,45.28
17042,20160611,29.92
17042,20160831,13.97
17042,20160930,25.98
17042,20161119,54.96
17042,20170316,24.46
17054,20160302,323.68
17054,20170212,37.47
17072,20160302,128.68
17072,20160430,44.69
17072,20160829,45.68
17072,20161129,101.94
17072,20161216,65.45
17072,20170106,12.99
17072,20170131,12.58
17072,20170212,47.65
17072,20170227,34.24
17072,20170505,12.58
17074,20160302,14.37
17074,20161219,13.99
17079,20160302,41.69
17079,20160728,56.77
17079,20170602,23.08
17093,20160302,14.99
17109,20160302,14.37
17109,20160821,28.74
17115,20160302,60.94
17131,20160302,14.37
17145,20160302,82.61
17151,20160302,54.28
17151,20160518,56.29
17151,20160622,62.47
17151,20160727,144.72
17151,20160904,37.5
17151,20160916,14.96
17151,20161108,81.94
17151,20161112,42.47
17151,20170322,139.02
17151,20170408,259.74
17151,20170414,9.99
17151,20170611,126.92
17151,20170614,77.52
17155,20160302,12.77
17155,20160429,22.54
17163,20160302,12.97
17163,20160318,12.97
17163,20160416,14.96
17163,20160708,11.77
17163,20161218,9.49
17167,20160302,22.96
17170,20160302,9.99
17170,20160624,11.77
17170,20160716,11.77
17170,20161222,27.48
17170,20170531,62.99
17172,20160302,66.97
17172,20160315,25.99
17184,20160302,30.32
17189,20160302,12.49
17189,20160512,28.08
17189,20161126,99.42
17189,20170226,50.95
17189,20170315,40.97
17189,20170521,23.99
17202,20160302,14.99
17217,20160302,53.32
17232,20160302,14.79
17245,20160302,41.71
17245,20160803,13.97
17257,20160302,65.26
17257,20170102,58.47
17279,20160302,24.76
17279,20160315,42.71
17279,20160329,36.9
17279,20161214,35.47
17297,20160302,40.53
17311,20160302,32.48
17327,20160302,14.96
17327,20161125,19.49
8736,20160303,218.72
8736,20160311,358.56
8736,20160705,131.86
8736,20161003,25.98
8736,20161024,316.76
8736,20161122,90.43
8736,20170325,55.45
8736,20170418,100.04
8736,20170507,37.75
14844,20160303,14.37
14844,20160619,45.33
14844,20160629,13.97
14844,20160727,14.96
14844,20170110,13.99
14844,20170417,11.88
14844,20170606,11.88
15250,20160303,29.92
17278,20160303,22.3
17344,20160303,26.13
17344,20160314,20.15
17344,20160323,4.79
17344,20160328,30.32
17344,20160404,28.14
17344,20160929,20.96
17351,20160303,14.37
17358,20160303,29.33
17358,20160312,22.3
17358,20160317,14.37
17364,20160303,11.77
17377,20160303,12.49
17402,20160303,30.78
17417,20160303,14.37
17436,20160303,14.37
17446,20160303,5.78
17446,20160312,5.78
17460,20160303,12.77
17460,20160624,14.96
17461,20160303,12.77
17474,20160303,77.24
17482,20160303,15.36
17482,20160407,13.97
17482,20160413,41.74
17482,20160606,63.07
17482,20160623,35.93
17482,20160713,37.14
17482,20160811,26.73
17482,20160902,18.36
17482,20160903,27.77
17482,20160919,24.48
17482,20161027,26.98
17482,20161113,25.48
17482,20161205,94.47
17482,20161208,71.46
17482,20161211,12.99
17482,20161216,8.49
17482,20161217,42.98
17482,20170218,29.99
17482,20170327,12.99
17482,20170331,66.47
17482,20170401,15.49
17482,20170427,27.57
17482,20170527,13.57
17482,20170625,41.55
17492,20160303,14.96
17492,20160325,43.5
17492,20160504,38.77
17497,20160303,12.49
17529,20160303,68.06
17529,20160416,52.5
17530,20160303,55.27
17530,20160318,116.47
17530,20170205,41.87
17534,20160303,46.04
17550,20160303,10.97
17566,20160303,17.9
17570,20160303,41.1
17570,20160803,41.11
17575,20160303,13.97
17575,20160803,43.89
17575,20161208,34.47
17575,20170507,38.47
17585,20160303,23.99
17585,20161028,12.49
17585,20170105,12.49
17585,20170129,11.98
17585,20170307,31.45
17585,20170506,15.49
17585,20170507,12.49
17585,20170507,12.49
17585,20170523,47.97
17598,20160303,15.36
17614,20160303,6.79
17630,20160303,9.77
4167,20160304,14.99
8298,20160304,14.96
8298,20170404,27.48
11283,20160304,55.73
11283,20160312,15.99
11283,20160411,14.96
11283,20161108,33.98
16882,20160304,58.65
17517,20160304,15.96
17649,20160304,13.97
17660,20160304,23.48
17676,20160304,63.08
17676,20160306,11.77
17676,20160729,65.68
17676,20160928,52.96
17676,20161215,54.47
17676,20170510,68.48
17681,20160304,48.37
17698,20160304,14.96
17714,20160304,29.27
17717,20160304,15.96
17717,20160728,15.36
17717,20170119,30.98
17717,20170220,32.49
17732,20160304,26.14
17750,20160304,13.97
17769,20160304,16.36
17782,20160304,15.96
17792,20160304,17.7
17792,20160515,12.25
17792,20160827,32.45
17792,20161009,24.98
17792,20161014,12.49
17792,20170330,28.48
17792,20170609,27.48
17795,20160304,26.73
17807,20160304,11.77
17807,20160524,14.96
17807,20160816,25.32
17807,20160825,25.32
